topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
116,0.0032789997457253563419,0.0032737742013587186383,0.0036957195685931997423,0.0034129842781239486953,0.0023234305642504308808,0.0027579844593005767142,0.0024766601390767901577,0.0030012350079610532386,Top10CR_Q,"(0.16, 0.19)"
117,0.0023083802773722470054,0.0018936184775234461689,0.0022468830292432863653,0.0016808333652257259914,0.0022999209102329279203,0.002112989953292333061,0.002415559930695064306,0.0019978110574587691619,Top10CR_Q,"(0.16, 0.19)"
118,0.0030101305527467693883,0.0034983577506345056062,0.002828745965137401379,0.0027002947302181949754,0.002375123579755228167,0.0028174302080377492328,0.002322747092283095603,0.0026048944272050336588,Top10CR_Q,"(0.16, 0.19)"
119,0.0067162305380428822217,0.008808034110791743081,0.006121378917788777668,0.011547239866043459234,0.0037916814808407465358,0.0044020574373509714275,0.0035739329966379783301,0.0063882120699779148346,Top10CR_Q,"(0.16, 0.19)"
120,0.0019765135195951441593,0.001962905619879499882,0.0020411167244059314283,0.0020245764744515854035,0.0014326943455785739452,0.0012831822095728551575,0.0012727070631416834236,0.0012886735040367151917,Top10CR_Q,"(0.16, 0.19)"
121,0.0015173682298157072093,0.0013303811141092288974,0.0013051736264515097341,0.0013691518338523008934,0.0014001918026975177357,0.001325639526332051981,0.0014697412119416533633,0.0013087741367800263941,Top10CR_Q,"(0.16, 0.19)"
122,0.009733019515784128825,0.009688492153023727146,0.009903355938524824985,0.008337376198867030213,0.008439686527650375511,0.007850930448324143219,0.0080380508131134061465,0.0070417837642383576145,Top10CR_Q,"(0.16, 0.19)"
123,0.008733199109277401816,0.007378343036887728852,0.008533716703183711984,0.010260139638439434045,0.009388234602057542526,0.008990683669751775883,0.009409432779662570133,0.010701026742644296556,Top10CR_Q,"(0.16, 0.19)"
124,0.0139498865695065706705,0.012906216156058733888,0.0125411918759582356165,0.014777200365924937106,0.01015883984639690499,0.0095379342808478262836,0.009743768267694410736,0.010958578723037798511,Top10CR_Q,"(0.16, 0.19)"
125,0.001268406092629294395,0.0012893696420879315994,0.0012774123644006583499,0.0010043619852218377768,0.0009222987660890046707,0.00092925127697336922795,0.0009330031979897995931,0.0009702208545711080271,Top10CR_Q,"(0.16, 0.19)"
126,0.028207317956924273103,0.026482937858916885251,0.027183398779087261333,0.018042647526501699674,0.024187804843246268597,0.022714450073603460975,0.023606165647040461148,0.018909624837821014858,Top10CR_Q,"(0.16, 0.19)"
127,0.0060950105661234375028,0.0065312699536104591,0.0064540528748668987767,0.0063793394254133721196,0.00921300198053087151,0.0110124279767209405725,0.00871570802995520926,0.00907152066828300946,Top10CR_Q,"(0.16, 0.19)"
128,0.0016840519112353054246,0.0022808520772049683528,0.0017713381922444107421,0.0018208997599889132903,0.0016653076147020227384,0.0019374534594353121392,0.0017282981191874010784,0.0018073026150885759384,Top10CR_Q,"(0.16, 0.19)"
129,0.0028432607500277500876,0.0024129161881217841424,0.0027020119812396448333,0.00280436774347740317,0.0017830922965496250245,0.0015978599010832550576,0.0017642487964546401792,0.001901825731329969591,Top10CR_Q,"(0.16, 0.19)"
130,0.001551835474222453471,0.0015198116913340351162,0.0014521524372064565532,0.0013285715771096936309,0.0012934362210183136244,0.0012580230855615261633,0.0013703877904717085393,0.0013581905620938359172,Top10CR_Q,"(0.16, 0.19)"
