carnegie_group,carnegie_tag,topic,expected_dist
Top5CR_Q,"(0.09, 0.11)",97,0.33063031310245045877
Top5CR_Q,"(0.11, 0.33)",97,0.3082969398730536279
Top5CR_Q,"(0.0, 0.09)",98,0.36104684734976685427
Top5CR_Q,"(0.09, 0.11)",98,0.33060531297195335383
Top5CR_Q,"(0.11, 0.33)",98,0.30834783967827976127
Top5CR_Q,"(0.0, 0.09)",99,0.36111072838657520983
Top5CR_Q,"(0.09, 0.11)",99,0.33071807647633320347
Top5CR_Q,"(0.11, 0.33)",99,0.3081711951370915014
Top5CR_Q,"(0.0, 0.09)",100,0.36093014131421276197
Top5CR_Q,"(0.09, 0.11)",100,0.3304502345440563266
Top5CR_Q,"(0.11, 0.33)",100,0.30861962414173095513
Top5CR_Q,"(0.0, 0.09)",101,0.36102142275055744687
Top5CR_Q,"(0.09, 0.11)",101,0.3305344933195309267
Top5CR_Q,"(0.11, 0.33)",101,0.3084440839299116186
Top5CR_Q,"(0.0, 0.09)",102,0.3609924350241336256
Top5CR_Q,"(0.09, 0.11)",102,0.33042003243579294073
Top5CR_Q,"(0.11, 0.33)",102,0.30858753254007337396
Top5CR_Q,"(0.0, 0.09)",103,0.36107530160056648867
Top5CR_Q,"(0.09, 0.11)",103,0.33061128977206473734
Top5CR_Q,"(0.11, 0.33)",103,0.3083134086273687721
Top5CR_Q,"(0.0, 0.09)",104,0.3610170470278133757
Top5CR_Q,"(0.09, 0.11)",104,0.3305753601384507098
Top5CR_Q,"(0.11, 0.33)",104,0.30840759283373589446
Top5CR_Q,"(0.0, 0.09)",105,0.3610752413219364264
Top5CR_Q,"(0.09, 0.11)",105,0.33064643621697344656
Top5CR_Q,"(0.11, 0.33)",105,0.30827832246109021226
Top5CR_Q,"(0.0, 0.09)",106,0.3612112948256752664
Top5CR_Q,"(0.09, 0.11)",106,0.33072569102195189045
Top5CR_Q,"(0.11, 0.33)",106,0.30806301415237288455
Top5CR_Q,"(0.0, 0.09)",107,0.36104443115631834737
Top5CR_Q,"(0.09, 0.11)",107,0.33061802905010416993
Top5CR_Q,"(0.11, 0.33)",107,0.30833753979357755458
Top5CR_Q,"(0.0, 0.09)",108,0.36106395905259331544
Top5CR_Q,"(0.09, 0.11)",108,0.33062322973513940752
Top5CR_Q,"(0.11, 0.33)",108,0.30831281121226735448
Top5CR_Q,"(0.0, 0.09)",109,0.36096951209326154668
Top5CR_Q,"(0.09, 0.11)",109,0.33051055025207298752
Top5CR_Q,"(0.11, 0.33)",109,0.3085199376546653741
Top5CR_Q,"(0.0, 0.09)",110,0.36104195189544277284
Top5CR_Q,"(0.09, 0.11)",110,0.33053078010626410743
Top5CR_Q,"(0.11, 0.33)",110,0.3084272679982930945
Top5CR_Q,"(0.0, 0.09)",111,0.3610814106419810243
Top5CR_Q,"(0.09, 0.11)",111,0.33059317973874965857
Top5CR_Q,"(0.11, 0.33)",111,0.308325409619269291
Top5CR_Q,"(0.0, 0.09)",112,0.36099215702203893563
Top5CR_Q,"(0.09, 0.11)",112,0.3304254237636350801
Top5CR_Q,"(0.11, 0.33)",112,0.30858241921432593034
Top5CR_Q,"(0.0, 0.09)",113,0.36095329180767061925
Top5CR_Q,"(0.09, 0.11)",113,0.3304301447206333132
Top5CR_Q,"(0.11, 0.33)",113,0.30861656347169613042
Top5CR_Q,"(0.0, 0.09)",114,0.36102720630710597035
Top5CR_Q,"(0.09, 0.11)",114,0.33057999986315084762
Top5CR_Q,"(0.11, 0.33)",114,0.30839279382974324722
Top5CR_Q,"(0.0, 0.09)",115,0.3610370393857177423
Top5CR_Q,"(0.09, 0.11)",115,0.33061963361607719786
Top5CR_Q,"(0.11, 0.33)",115,0.3083433269982049732
Top5CR_Q,"(0.0, 0.09)",116,0.3609678654608359293
Top5CR_Q,"(0.09, 0.11)",116,0.33039632312907695985
Top5CR_Q,"(0.11, 0.33)",116,0.30863581141008712702
Top5CR_Q,"(0.0, 0.09)",117,0.36097450391205317547
Top5CR_Q,"(0.09, 0.11)",117,0.33047536853313393926
Top5CR_Q,"(0.11, 0.33)",117,0.30855012755481291112
Top5CR_Q,"(0.0, 0.09)",118,0.36100351386728350217
Top5CR_Q,"(0.09, 0.11)",118,0.33052531540390113983
Top5CR_Q,"(0.11, 0.33)",118,0.3084711707288152887
Top5CR_Q,"(0.0, 0.09)",119,0.36108000056619251323
Top5CR_Q,"(0.09, 0.11)",119,0.33067949091635898538
Top5CR_Q,"(0.11, 0.33)",119,0.30824050851744853066
Top5CR_Q,"(0.0, 0.09)",120,0.36099611343905314248
Top5CR_Q,"(0.09, 0.11)",120,0.3306668475983372083
Top5CR_Q,"(0.11, 0.33)",120,0.3083370389626095876
Top5CR_Q,"(0.0, 0.09)",121,0.3609930763914860364
Top5CR_Q,"(0.09, 0.11)",121,0.33052736422235777665
Top5CR_Q,"(0.11, 0.33)",121,0.30847955938615614143
Top5CR_Q,"(0.0, 0.09)",122,0.3611009824174509853
Top5CR_Q,"(0.09, 0.11)",122,0.33061869437710772473
Top5CR_Q,"(0.11, 0.33)",122,0.30828032320544122735
Top5CR_Q,"(0.0, 0.09)",123,0.3609933331217347843
Top5CR_Q,"(0.09, 0.11)",123,0.33047068527233042584
Top5CR_Q,"(0.11, 0.33)",123,0.3085359816059347877
Top5CR_Q,"(0.0, 0.09)",124,0.3610244042707124762
Top5CR_Q,"(0.09, 0.11)",124,0.33050554339952182312
Top5CR_Q,"(0.11, 0.33)",124,0.308470052329765716
Top5CR_Q,"(0.0, 0.09)",125,0.36108863549650912526
Top5CR_Q,"(0.09, 0.11)",125,0.33066853602648522742
Top5CR_Q,"(0.11, 0.33)",125,0.30824282847700567372
Top5CR_Q,"(0.0, 0.09)",126,0.36105597856483869667
Top5CR_Q,"(0.09, 0.11)",126,0.33060888967751883328
Top5CR_Q,"(0.11, 0.33)",126,0.308335131757642469
Top5CR_Q,"(0.0, 0.09)",127,0.3610877330467272277
Top5CR_Q,"(0.09, 0.11)",127,0.33065257774378188565
Top5CR_Q,"(0.11, 0.33)",127,0.3082596892094909655
Top5CR_Q,"(0.0, 0.09)",128,0.36100846003921056296
Top5CR_Q,"(0.09, 0.11)",128,0.3305755216859182424
Top5CR_Q,"(0.11, 0.33)",128,0.30841601827487116088
Top5CR_Q,"(0.0, 0.09)",129,0.36104747175439180144
Top5CR_Q,"(0.09, 0.11)",129,0.33062713881329325137
Top5CR_Q,"(0.11, 0.33)",129,0.30832538943231489664
Top5CR_Q,"(0.0, 0.09)",130,0.36113130531197004222
Top5CR_Q,"(0.09, 0.11)",130,0.33069457696560005362
Top5CR_Q,"(0.11, 0.33)",130,0.30817411772243003126
Top5CR_Q,"(0.0, 0.09)",131,0.36106833126188476047
Top5CR_Q,"(0.09, 0.11)",131,0.33059598971417902358
Top5CR_Q,"(0.11, 0.33)",131,0.3083356790239361942
Top5CR_Q,"(0.0, 0.09)",132,0.36103792492837225137
Top5CR_Q,"(0.09, 0.11)",132,0.33052740607244145236
Top5CR_Q,"(0.11, 0.33)",132,0.3084346689991862977
Top5CR_Q,"(0.0, 0.09)",133,0.3610247291824109992
Top5CR_Q,"(0.09, 0.11)",133,0.33053170415821338888
Top5CR_Q,"(0.11, 0.33)",133,0.30844356665937555515
Top5CR_Q,"(0.0, 0.09)",134,0.3611044997553652048
Top5CR_Q,"(0.09, 0.11)",134,0.33063531125403233492
Top5CR_Q,"(0.11, 0.33)",134,0.30826018899060238213
Top5CR_Q,"(0.0, 0.09)",135,0.36105883269343670364
Top5CR_Q,"(0.09, 0.11)",135,0.33061719567899661157
Top5CR_Q,"(0.11, 0.33)",135,0.30832397162756672966
Top5CR_Q,"(0.0, 0.09)",136,0.36107039102420892832
Top5CR_Q,"(0.09, 0.11)",136,0.33054418959911682814
Top5CR_Q,"(0.11, 0.33)",136,0.3083854193766742378
Top5CR_Q,"(0.0, 0.09)",137,0.36108103063309112218
Top5CR_Q,"(0.09, 0.11)",137,0.33056681974892896268
Top5CR_Q,"(0.11, 0.33)",137,0.30835214961797996605
Top5CR_Q,"(0.0, 0.09)",138,0.36116540133471572953
Top5CR_Q,"(0.09, 0.11)",138,0.33074991961621142227
Top5CR_Q,"(0.11, 0.33)",138,0.30808467904907282277
Top5CR_Q,"(0.0, 0.09)",139,0.3610364507556203383
Top5CR_Q,"(0.09, 0.11)",139,0.33068388913477230005
Top5CR_Q,"(0.11, 0.33)",139,0.30827966010960734634
Top5CR_Q,"(0.0, 0.09)",140,0.36101742939213353454
Top5CR_Q,"(0.09, 0.11)",140,0.33061706226563338765
Top5CR_Q,"(0.11, 0.33)",140,0.3083655083422330569
Top5CR_Q,"(0.0, 0.09)",141,0.3610740890032821912
Top5CR_Q,"(0.09, 0.11)",141,0.3305333875682812349
Top5CR_Q,"(0.11, 0.33)",141,0.3083925234284366177
Top5CR_Q,"(0.0, 0.09)",142,0.361020479128222667
Top5CR_Q,"(0.09, 0.11)",142,0.3304698782798893329
Top5CR_Q,"(0.11, 0.33)",142,0.30850964259188805923
Top5CR_Q,"(0.0, 0.09)",143,0.3610413052741017423
Top5CR_Q,"(0.09, 0.11)",143,0.330582900464622496
Top5CR_Q,"(0.11, 0.33)",143,0.30837579426127573336
Top5CR_Q,"(0.0, 0.09)",144,0.36106409395633960675
Top5CR_Q,"(0.09, 0.11)",144,0.33062519342321272493
Top5CR_Q,"(0.11, 0.33)",144,0.30831071262044763525
Top5CR_Q,"(0.0, 0.09)",145,0.36114395407338077375
Top5CR_Q,"(0.09, 0.11)",145,0.33074200554428375296
Top5CR_Q,"(0.11, 0.33)",145,0.30811404038233541748
Top5CR_Q,"(0.0, 0.09)",146,0.36104101968608683332
Top5CR_Q,"(0.09, 0.11)",146,0.33058086304740301413
Top5CR_Q,"(0.11, 0.33)",146,0.3083781172665101297
Top5CR_Q,"(0.0, 0.09)",147,0.36111630016296631835
Top5CR_Q,"(0.09, 0.11)",147,0.33068879212549270514
Top5CR_Q,"(0.11, 0.33)",147,0.3081949077115409238
Top5CR_Q,"(0.0, 0.09)",148,0.36109757565712195072
Top5CR_Q,"(0.09, 0.11)",148,0.3306274262180424658
Top5CR_Q,"(0.11, 0.33)",148,0.30827499812483556403
Top5CR_Q,"(0.0, 0.09)",149,0.36111660511287001506
Top5CR_Q,"(0.09, 0.11)",149,0.33075174020475015782
Top5CR_Q,"(0.11, 0.33)",149,0.30813165468237976597
Top5CR_Q,"(0.0, 0.09)",150,0.3610001449785023768
Top5CR_Q,"(0.09, 0.11)",150,0.330537945723638001
Top5CR_Q,"(0.11, 0.33)",150,0.30846190929785951442
Top5CR_Q,"(0.0, 0.09)",151,0.36113180974532147307
Top5CR_Q,"(0.09, 0.11)",151,0.33079723451303314963
Top5CR_Q,"(0.11, 0.33)",151,0.3080709557416453928
Top5CR_Q,"(0.0, 0.09)",152,0.36100714012101360167
Top5CR_Q,"(0.09, 0.11)",152,0.33052302116930263784
Top5CR_Q,"(0.11, 0.33)",152,0.30846983870968379518
Top5CR_Q,"(0.0, 0.09)",153,0.36118667236575166535
Top5CR_Q,"(0.09, 0.11)",153,0.33079665655916394102
Top5CR_Q,"(0.11, 0.33)",153,0.30801667107508437846
Top5CR_Q,"(0.0, 0.09)",154,0.36107362560376618475
Top5CR_Q,"(0.09, 0.11)",154,0.33060881328252856353
Top5CR_Q,"(0.11, 0.33)",154,0.30831756111370518732
Top5CR_Q,"(0.0, 0.09)",155,0.36098010184700609447
Top5CR_Q,"(0.09, 0.11)",155,0.33050757620306331935
Top5CR_Q,"(0.11, 0.33)",155,0.30851232194993048966
Top5CR_Q,"(0.0, 0.09)",156,0.36105094916389349278
Top5CR_Q,"(0.09, 0.11)",156,0.33057319163157504167
Top5CR_Q,"(0.11, 0.33)",156,0.30837585920453142676
Top5CR_Q,"(0.0, 0.09)",157,0.36107219676873912053
Top5CR_Q,"(0.09, 0.11)",157,0.33050761814192189338
Top5CR_Q,"(0.11, 0.33)",157,0.30842018508933898534
Top5CR_Q,"(0.0, 0.09)",158,0.3610316100942562697
Top5CR_Q,"(0.09, 0.11)",158,0.3305569099919998928
Top5CR_Q,"(0.11, 0.33)",158,0.30841147991374379245
Top5CR_Q,"(0.0, 0.09)",159,0.361144309501129007
Top5CR_Q,"(0.09, 0.11)",159,0.33066973102517437146
Top5CR_Q,"(0.11, 0.33)",159,0.30818595947369665478
Top5CR_Q,"(0.0, 0.09)",160,0.36098254329396924425
Top5CR_Q,"(0.09, 0.11)",160,0.33031486324576178097
Top5CR_Q,"(0.11, 0.33)",160,0.30870259346026894163
Top5CR_Q,"(0.0, 0.09)",161,0.3611104811969919154
Top5CR_Q,"(0.09, 0.11)",161,0.33065585225526473193
Top5CR_Q,"(0.11, 0.33)",161,0.30823366654774331502
Top5CR_Q,"(0.0, 0.09)",162,0.36103794389411896298
Top5CR_Q,"(0.09, 0.11)",162,0.33054888766416179924
Top5CR_Q,"(0.11, 0.33)",162,0.3084131684417191804
Top5CR_Q,"(0.0, 0.09)",163,0.3610366098442414497
Top5CR_Q,"(0.09, 0.11)",163,0.33058676439133998455
Top5CR_Q,"(0.11, 0.33)",163,0.30837662576441862957
Top5CR_Q,"(0.0, 0.09)",164,0.361012647230564123
Top5CR_Q,"(0.09, 0.11)",164,0.33051852777058626085
Top5CR_Q,"(0.11, 0.33)",164,0.30846882499884957702
Top5CR_Q,"(0.0, 0.09)",165,0.36099893753167555142
Top5CR_Q,"(0.09, 0.11)",165,0.33046815261320219633
Top5CR_Q,"(0.11, 0.33)",165,0.30853290985512214477
Top5CR_Q,"(0.0, 0.09)",166,0.36104670179526538565
Top5CR_Q,"(0.09, 0.11)",166,0.3306356985129692086
Top5CR_Q,"(0.11, 0.33)",166,0.30831759969176545183
Top5CR_Q,"(0.0, 0.09)",167,0.3611145488879757743
Top5CR_Q,"(0.09, 0.11)",167,0.33070310212006657035
Top5CR_Q,"(0.11, 0.33)",167,0.30818234899195754147
Top5CR_Q,"(0.0, 0.09)",168,0.36100717641539522578
Top5CR_Q,"(0.09, 0.11)",168,0.3304553929795081003
Top5CR_Q,"(0.11, 0.33)",168,0.30853743060509659818
Top5CR_Q,"(0.0, 0.09)",169,0.36107670716670064613
Top5CR_Q,"(0.09, 0.11)",169,0.33059940560640711826
Top5CR_Q,"(0.11, 0.33)",169,0.30832388722689232216
Top5CR_Q,"(0.0, 0.09)",170,0.36094003283842705248
Top5CR_Q,"(0.09, 0.11)",170,0.33041980474493518613
Top5CR_Q,"(0.11, 0.33)",170,0.30864016241663781357
Top5CR_Q,"(0.0, 0.09)",171,0.3609873267028562958
Top5CR_Q,"(0.09, 0.11)",171,0.33038170820837064822
Top5CR_Q,"(0.11, 0.33)",171,0.30863096508877313254
Top5CR_Q,"(0.0, 0.09)",172,0.36097435383395148507
Top5CR_Q,"(0.09, 0.11)",172,0.33053055083916048316
Top5CR_Q,"(0.11, 0.33)",172,0.30849509532688806522
Top5CR_Q,"(0.0, 0.09)",173,0.36107366325147612247
Top5CR_Q,"(0.09, 0.11)",173,0.33061538735571135774
Top5CR_Q,"(0.11, 0.33)",173,0.30831094939281253838
Top5CR_Q,"(0.0, 0.09)",174,0.36090933743239965543
Top5CR_Q,"(0.09, 0.11)",174,0.3304573148506320474
Top5CR_Q,"(0.11, 0.33)",174,0.3086333477169683808
Top5CR_Q,"(0.0, 0.09)",175,0.36112860385389987494
Top5CR_Q,"(0.09, 0.11)",175,0.33071233809122895398
Top5CR_Q,"(0.11, 0.33)",175,0.30815905805487119723
Top5CR_Q,"(0.0, 0.09)",176,0.3610545838290142689
Top5CR_Q,"(0.09, 0.11)",176,0.3306150971855286673
Top5CR_Q,"(0.11, 0.33)",176,0.30833031898545697362
Top5CR_Q,"(0.0, 0.09)",177,0.36101799419868085868
Top5CR_Q,"(0.09, 0.11)",177,0.3305827840078548088
Top5CR_Q,"(0.11, 0.33)",177,0.30839922179346429854
Top5CR_Q,"(0.0, 0.09)",178,0.36101380996666324988
Top5CR_Q,"(0.09, 0.11)",178,0.33049359500803849292
Top5CR_Q,"(0.11, 0.33)",178,0.30849259502529829561
Top5CR_Q,"(0.0, 0.09)",179,0.36110382725730301933
Top5CR_Q,"(0.09, 0.11)",179,0.3306907890656520367
Top5CR_Q,"(0.11, 0.33)",179,0.30820538367704488112
Top5CR_Q,"(0.0, 0.09)",180,0.36104756171992163707
Top5CR_Q,"(0.09, 0.11)",180,0.33057830226113333393
Top5CR_Q,"(0.11, 0.33)",180,0.30837413601894509996
Top5CR_Q,"(0.0, 0.09)",181,0.3611360979221037615
Top5CR_Q,"(0.09, 0.11)",181,0.3307285419444177538
Top5CR_Q,"(0.11, 0.33)",181,0.30813536013347855971
Top5CR_Q,"(0.0, 0.09)",182,0.36103355178900485686
Top5CR_Q,"(0.09, 0.11)",182,0.33056451701820662502
Top5CR_Q,"(0.11, 0.33)",182,0.30840193119278844314
Top5CR_Q,"(0.0, 0.09)",183,0.36109810918254137875
Top5CR_Q,"(0.09, 0.11)",183,0.33065800018384479956
Top5CR_Q,"(0.11, 0.33)",183,0.30824389063361384093
Top5CR_Q,"(0.0, 0.09)",184,0.3610684092667820845
Top5CR_Q,"(0.09, 0.11)",184,0.3305759982159751904
Top5CR_Q,"(0.11, 0.33)",184,0.30835559251724272914
Top5CR_Q,"(0.0, 0.09)",185,0.36108993776835802367
Top5CR_Q,"(0.09, 0.11)",185,0.3305975894153728202
Top5CR_Q,"(0.11, 0.33)",185,0.30831247281626918868
Top5CR_Q,"(0.0, 0.09)",186,0.36110711150236379503
Top5CR_Q,"(0.09, 0.11)",186,0.33067577132826750282
Top5CR_Q,"(0.11, 0.33)",186,0.30821711716936881566
Top5CR_Q,"(0.0, 0.09)",187,0.3610443202016686674
Top5CR_Q,"(0.09, 0.11)",187,0.33054608191597386816
Top5CR_Q,"(0.11, 0.33)",187,0.3084095978823574353
Top5CR_Q,"(0.0, 0.09)",188,0.36106203247507084395
Top5CR_Q,"(0.09, 0.11)",188,0.33054094157393758204
Top5CR_Q,"(0.11, 0.33)",188,0.30839702595099154474
Top5CR_Q,"(0.0, 0.09)",189,0.36101022415303835852
Top5CR_Q,"(0.09, 0.11)",189,0.33058055214591294035
Top5CR_Q,"(0.11, 0.33)",189,0.30840922370104872905
Top5CR_Q,"(0.0, 0.09)",190,0.3610700506074943857
Top5CR_Q,"(0.09, 0.11)",190,0.3305790930628885317
Top5CR_Q,"(0.11, 0.33)",190,0.30835085632961712845
Top5CR_Q,"(0.0, 0.09)",191,0.36094213298461117094
Top5CR_Q,"(0.09, 0.11)",191,0.3304457247944310719
Top5CR_Q,"(0.11, 0.33)",191,0.30861214222095779917
Top5CR_Q,"(0.0, 0.09)",192,0.36104849199735701866
Top5CR_Q,"(0.09, 0.11)",192,0.3305690485309336948
Top5CR_Q,"(0.11, 0.33)",192,0.30838245947170927095
Top5CR_Q,"(0.0, 0.09)",193,0.36099347165909252043
Top5CR_Q,"(0.09, 0.11)",193,0.33051351171652557011
Top5CR_Q,"(0.11, 0.33)",193,0.3084930166243818768
Top5CR_Q,"(0.0, 0.09)",194,0.36099788927486657213
Top5CR_Q,"(0.09, 0.11)",194,0.33048130353995238794
Top5CR_Q,"(0.11, 0.33)",194,0.30852080718518106812
Top5CR_Q,"(0.0, 0.09)",195,0.3609512655694975623
Top5CR_Q,"(0.09, 0.11)",195,0.33052299414558499406
Top5CR_Q,"(0.11, 0.33)",195,0.308525740284917495
Top5CR_Q,"(0.0, 0.09)",196,0.3610172457943860975
Top5CR_Q,"(0.09, 0.11)",196,0.33058467473665733788
Top5CR_Q,"(0.11, 0.33)",196,0.30839807946895666745
Top5CR_Q,"(0.0, 0.09)",197,0.36099669979851150376
Top5CR_Q,"(0.09, 0.11)",197,0.3305064934088105944
Top5CR_Q,"(0.11, 0.33)",197,0.30849680679267788117
Top5CR_Q,"(0.0, 0.09)",198,0.3612099371099524303
Top5CR_Q,"(0.09, 0.11)",198,0.33077232916546597197
Top5CR_Q,"(0.11, 0.33)",198,0.30801773372458167614
Top5CR_Q,"(0.0, 0.09)",199,0.36095831729116904332
Top5CR_Q,"(0.09, 0.11)",199,0.3305070810102150261
Top5CR_Q,"(0.11, 0.33)",199,0.30853460169861584287
Top5CR_Q,"(0.0, 0.09)",200,0.36110725344604676265
Top5CR_Q,"(0.09, 0.11)",200,0.33060978585504335962
Top5CR_Q,"(0.11, 0.33)",200,0.30828296069890998132
Top1CR_Q,"(0.0, 0.02)",1,0.35922104852584819468
Top1CR_Q,"(0.02, 0.03)",1,0.34444694776292009866
Top1CR_Q,"(0.03, 0.17)",1,0.2963320037112316995
Top1CR_Q,"(0.0, 0.02)",2,0.35917214641204638924
Top1CR_Q,"(0.02, 0.03)",2,0.34438251804763480747
Top1CR_Q,"(0.03, 0.17)",2,0.29644533554031882075
Top1CR_Q,"(0.0, 0.02)",3,0.3592599545102134719
Top1CR_Q,"(0.02, 0.03)",3,0.3444815238482715914
Top1CR_Q,"(0.03, 0.17)",3,0.29625852164151489327
Top1CR_Q,"(0.0, 0.02)",4,0.35918927672439439575
Top1CR_Q,"(0.02, 0.03)",4,0.3443991714239187309
Top1CR_Q,"(0.03, 0.17)",4,0.29641155185168699182
Top1CR_Q,"(0.0, 0.02)",5,0.35919187036990835005
Top1CR_Q,"(0.02, 0.03)",5,0.34437382266895494724
Top1CR_Q,"(0.03, 0.17)",5,0.29643430696113671002
Top1CR_Q,"(0.0, 0.02)",6,0.35917773571860095366
Top1CR_Q,"(0.02, 0.03)",6,0.34445156551925486328
Top1CR_Q,"(0.03, 0.17)",6,0.29637069876214422803
Top1CR_Q,"(0.0, 0.02)",7,0.35921238378700266923
Top1CR_Q,"(0.02, 0.03)",7,0.344395998711487972
Top1CR_Q,"(0.03, 0.17)",7,0.29639161750150943328
Top1CR_Q,"(0.0, 0.02)",8,0.3591465651508819208
Top1CR_Q,"(0.02, 0.03)",8,0.34435493485350513279
Top1CR_Q,"(0.03, 0.17)",8,0.29649849999561294275
Top1CR_Q,"(0.0, 0.02)",9,0.35907783105370818635
Top1CR_Q,"(0.02, 0.03)",9,0.34429662929729964608
Top1CR_Q,"(0.03, 0.17)",9,0.2966255396489921928
Top1CR_Q,"(0.0, 0.02)",10,0.35922761407354054686
Top1CR_Q,"(0.02, 0.03)",10,0.34448230427608832164
Top1CR_Q,"(0.03, 0.17)",10,0.29629008165037115245
Top1CR_Q,"(0.0, 0.02)",11,0.35919617172901822442
Top1CR_Q,"(0.02, 0.03)",11,0.34437702447901513068
Top1CR_Q,"(0.03, 0.17)",11,0.29642680379196674711
Top1CR_Q,"(0.0, 0.02)",12,0.35922293106512998085
Top1CR_Q,"(0.02, 0.03)",12,0.34446999332252376075
Top1CR_Q,"(0.03, 0.17)",12,0.29630707561234623308
Top1CR_Q,"(0.0, 0.02)",13,0.35918352354900103302
Top1CR_Q,"(0.02, 0.03)",13,0.34430674084435800944
Top1CR_Q,"(0.03, 0.17)",13,0.29650973560664090555
Top1CR_Q,"(0.0, 0.02)",14,0.35913900526793633532
Top1CR_Q,"(0.02, 0.03)",14,0.34430063969264479453
Top1CR_Q,"(0.03, 0.17)",14,0.29656035503941881423
Top1CR_Q,"(0.0, 0.02)",15,0.35917720118770832616
Top1CR_Q,"(0.02, 0.03)",15,0.34438611580802550892
Top1CR_Q,"(0.03, 0.17)",15,0.296436683004266116
Top1CR_Q,"(0.0, 0.02)",16,0.35919643690441542327
Top1CR_Q,"(0.02, 0.03)",16,0.34441008263842802452
Top1CR_Q,"(0.03, 0.17)",16,0.2963934804571565591
Top1CR_Q,"(0.0, 0.02)",17,0.3591572927585999999
Top1CR_Q,"(0.02, 0.03)",17,0.34438730588381259338
Top1CR_Q,"(0.03, 0.17)",17,0.29645540135758752058
Top1CR_Q,"(0.0, 0.02)",18,0.35921539605473773807
Top1CR_Q,"(0.02, 0.03)",18,0.3444747703628195354
Top1CR_Q,"(0.03, 0.17)",18,0.2963098335824426664
Top1CR_Q,"(0.0, 0.02)",19,0.35915260272918948944
Top1CR_Q,"(0.02, 0.03)",19,0.3443859412968243745
Top1CR_Q,"(0.03, 0.17)",19,0.29646145597398614974
Top1CR_Q,"(0.0, 0.02)",20,0.35921929521813758505
Top1CR_Q,"(0.02, 0.03)",20,0.3444561218567859353
Top1CR_Q,"(0.03, 0.17)",20,0.2963245829250764263
Top1CR_Q,"(0.0, 0.02)",21,0.3591618162422786943
Top1CR_Q,"(0.02, 0.03)",21,0.34437718346441992837
Top1CR_Q,"(0.03, 0.17)",21,0.29646100029330132433
Top1CR_Q,"(0.0, 0.02)",22,0.35910287166990330555
Top1CR_Q,"(0.02, 0.03)",22,0.3443753918381802895
Top1CR_Q,"(0.03, 0.17)",22,0.29652173649191641077
Top1CR_Q,"(0.0, 0.02)",23,0.3591820871331887497
Top1CR_Q,"(0.02, 0.03)",23,0.34437702176940528494
Top1CR_Q,"(0.03, 0.17)",23,0.29644089109740604315
Top1CR_Q,"(0.0, 0.02)",24,0.35922815129961219443
Top1CR_Q,"(0.02, 0.03)",24,0.34447782330683232748
Top1CR_Q,"(0.03, 0.17)",24,0.2962940253935555201
Top1CR_Q,"(0.0, 0.02)",25,0.35931632238470660032
Top1CR_Q,"(0.02, 0.03)",25,0.34451090224744888578
Top1CR_Q,"(0.03, 0.17)",25,0.2961727753678444649
Top1CR_Q,"(0.0, 0.02)",26,0.35917200086400566847
Top1CR_Q,"(0.02, 0.03)",26,0.34447473051874639112
Top1CR_Q,"(0.03, 0.17)",26,0.29635326861724788387
Top1CR_Q,"(0.0, 0.02)",27,0.35914510390187559942
Top1CR_Q,"(0.02, 0.03)",27,0.34439849310377121285
Top1CR_Q,"(0.03, 0.17)",27,0.29645640299435310912
Top1CR_Q,"(0.0, 0.02)",28,0.35924226275625577838
Top1CR_Q,"(0.02, 0.03)",28,0.34442075988911733894
Top1CR_Q,"(0.03, 0.17)",28,0.29633697735462685499
Top1CR_Q,"(0.0, 0.02)",29,0.35917421634308432566
Top1CR_Q,"(0.02, 0.03)",29,0.34445796908827731094
Top1CR_Q,"(0.03, 0.17)",29,0.2963678145686384098
Top1CR_Q,"(0.0, 0.02)",30,0.35924066266002339806
Top1CR_Q,"(0.02, 0.03)",30,0.34448982550230894403
Top1CR_Q,"(0.03, 0.17)",30,0.29626951183766770507
Top1CR_Q,"(0.0, 0.02)",31,0.35917392398825539072
Top1CR_Q,"(0.02, 0.03)",31,0.3444325409608723839
Top1CR_Q,"(0.03, 0.17)",31,0.29639353505087219864
Top1CR_Q,"(0.0, 0.02)",32,0.35919532179037949766
Top1CR_Q,"(0.02, 0.03)",32,0.3445666976920216095
Top1CR_Q,"(0.03, 0.17)",32,0.29623798051759890742
Top1CR_Q,"(0.0, 0.02)",33,0.35919462802154144795
Top1CR_Q,"(0.02, 0.03)",33,0.34446767888409628427
Top1CR_Q,"(0.03, 0.17)",33,0.29633769309436229223
Top1CR_Q,"(0.0, 0.02)",34,0.3592047711056799722
Top1CR_Q,"(0.02, 0.03)",34,0.34438982699517807468
Top1CR_Q,"(0.03, 0.17)",34,0.29640540189914193914
Top1CR_Q,"(0.0, 0.02)",35,0.35921974977248500254
Top1CR_Q,"(0.02, 0.03)",35,0.34444511286239464166
Top1CR_Q,"(0.03, 0.17)",35,0.29633513736512022944
Top1CR_Q,"(0.0, 0.02)",36,0.35916439214999090898
Top1CR_Q,"(0.02, 0.03)",36,0.3444855519719863744
Top1CR_Q,"(0.03, 0.17)",36,0.29635005587802265535
Top1CR_Q,"(0.0, 0.02)",37,0.35920879794689206826
Top1CR_Q,"(0.02, 0.03)",37,0.34441958337775374418
Top1CR_Q,"(0.03, 0.17)",37,0.2963716186753541566
Top1CR_Q,"(0.0, 0.02)",38,0.35922753188272246806
