topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
17,-0.30098004685785462154,-0.2698157187942002421,-0.31318151317966935195,-0.36888142999054702472,0.5712216730262944629,0.54574752237706449583,0.6238530219281424097,0.011306824230600182545,hsi,not HSI
18,0.22465525086293965053,0.38766838234918821865,0.17491761342958245923,0.67456965805220881643,-0.5370411159582705561,-0.53726165495451402507,-0.58537297047806687906,-0.07253439494513745937,hsi,not HSI
19,0.100512628961766200446,0.055805913687489414206,0.060117895977505381622,-0.23759456391088104062,-0.040432044542290404684,-0.021742871014871221862,-0.058020715081244495664,-0.2203246208917166622,hsi,not HSI
20,-0.004066926029335111764,-0.03366795157999847752,-0.00899709236824223509,-0.11180128179920449503,0.051630798781071441023,0.075295480431568211316,0.045977114282413524774,-0.061493926813308336663,hsi,not HSI
21,-0.05620530618025732449,-0.06786713967140937915,-0.047114335300491160083,-0.1328104312917934104,0.10989905030462908788,0.06783871072469273137,0.13471569368741406617,0.09716599803372632236,hsi,not HSI
22,-0.032177991331998423788,-0.07494952807211720713,-0.008739832384233880557,-0.011495046437905748692,0.051552177225593958797,0.039236580284355658445,0.058183651412492633443,0.01681903178392237712,hsi,not HSI
23,0.06821543426428732231,0.13552673878773086459,0.06925484995813981461,0.039362027279190492618,-0.11472672026182648044,-0.093349428998172290185,-0.14414996338445157067,-0.05268308705041450826,hsi,not HSI
24,-0.080164614455294689514,-0.031696079206787075577,-0.06132191925808033354,-0.19399692420336919849,0.1670134272533857669,0.25646653617838307713,0.18224687444106784338,-0.0087558169392426914135,hsi,not HSI
25,0.050223506536345669275,0.09862753792553835791,0.055054716883060319382,-0.1848113504022653887,-0.00716964660542437855,-0.0075771528929768134004,0.023570524458505436667,-0.16256804030329534378,hsi,not HSI
26,0.07644443139100231253,0.17110967827231437176,0.06907692491624892769,-0.00813511782500290256,-0.12596973906708177775,-0.119452948032956384784,-0.070745606296712277954,-0.037599304715628436777,hsi,not HSI
27,-0.0769561658317205577,0.0066934160968598714614,-0.06751174762046346868,-0.0050780042487021635755,0.09826964749180696604,0.16656030047105445,0.11806078819910991557,0.041113561208085549082,hsi,not HSI
28,0.015780537493508269595,0.17807885630944159268,0.022835275625982440076,-0.2224533206662885222,0.017213865376000442439,0.25717329338620305746,0.026525607933845825846,-0.080278293908637806406,hsi,not HSI
29,0.12517125190045771998,0.09958835216565050817,0.09464779780243001055,0.007625886426375741694,-0.15456771739251977865,-0.19709839928288668627,-0.2053024860699171611,-0.16510366251735098756,hsi,not HSI
30,0.016425819223791858449,0.012429482630640018015,0.030156552215195773408,-0.10927470880628223181,0.0024918985045897812944,0.13467524024923265826,0.023495194727125357274,-0.061112310703234818776,hsi,not HSI
31,-0.09710979520061727106,-0.121068251549321212425,-0.08146977939692954623,0.322696599404515884,-0.0003598532323144282047,-0.08262136051225728653,-0.0040765071061008119942,0.39077086236571553942,hsi,not HSI
32,-0.14004968449563197092,-0.23310422567158824023,-0.11731263068420120881,-0.21754527995981570655,0.26287393258373797944,0.32123463104172838797,0.27120753722084463071,0.118089509147798372014,hsi,not HSI
33,0.04416784418515944078,0.14815129316624581885,0.0670903823839564343,-0.002430872661023536789,-0.07311349379245077248,-0.030174937449438744613,0.0032422504347206441543,-0.12428191792748511643,hsi,not HSI
