topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
177,0.016181845144298954459,0.016230952452954287952,0.01627295807926497584,0.0147389786151301870986,0.019337342244316390574,0.016828091288069813173,0.018498623528847212597,0.019577632589036156874,avg_citations_Q10,"(1.24, 1.34)"
178,0.000479194377671732313,0.0004275009244752188219,0.00046145675766099464263,0.0004846599900446607124,0.00065759108548985932456,0.000695745513665909314,0.0006083652343843677396,0.0007009609761351573374,avg_citations_Q10,"(1.24, 1.34)"
179,0.0008367259322329660131,0.0007587084247945457579,0.00078095696899549070566,0.00072960847419329260007,0.0012102686426815249958,0.0011466116042463554401,0.0014264572051225499136,0.0009447933527728602064,avg_citations_Q10,"(1.24, 1.34)"
180,0.0019475569143493205013,0.0020967095808116288302,0.0019490762319541033279,0.0021969269858722677566,0.0018055247465115366402,0.001598069046412422259,0.0017820480027046096048,0.001975743561885435862,avg_citations_Q10,"(1.24, 1.34)"
181,0.0039934249998136887066,0.0035111697568040854351,0.004024701202828703826,0.003692194184977551807,0.0071930886294493649592,0.007884251105920970178,0.0076523224180198094845,0.0054209570268867952976,avg_citations_Q10,"(1.24, 1.34)"
182,0.0023925836633270944588,0.0020530873735694671946,0.002521000944886542366,0.002505163299960175374,0.0018328566865209610778,0.0014707769027749028418,0.0016143799223374261661,0.0022856537466028772906,avg_citations_Q10,"(1.24, 1.34)"
183,0.0006224075404064995972,0.0008969755032607601808,0.00066394822608806874337,0.0009249390785388464781,0.00056590525056143994363,0.00079871762463978205253,0.0007105008515536122052,0.00070814549607490486075,avg_citations_Q10,"(1.24, 1.34)"
184,0.0014901698441194385778,0.0013854898258123654786,0.0014662667315184855902,0.00066444182259373282186,0.0018423495199379664167,0.0014256882529384407392,0.0018516117111474428258,0.0011641193477392454648,avg_citations_Q10,"(1.24, 1.34)"
185,0.00086702277736547157936,0.0007140515248349623469,0.0008520109888308784271,0.0010695607283154034588,0.00069733195194596581214,0.00083587915918104031517,0.0007797084488380893635,0.0008989971288656822263,avg_citations_Q10,"(1.24, 1.34)"
186,0.0023965418364973485507,0.0025594707604589341547,0.002346504416565822749,0.0032082695539434174067,0.0020122245352218392653,0.0023790580182523793492,0.002076978131769217834,0.0025759216819977995203,avg_citations_Q10,"(1.24, 1.34)"
187,0.0009574106956636631773,0.0007039154119932631825,0.00079526439448790730966,0.0006867955085727851773,0.00094566560104797526635,0.0010746686979639855295,0.00093833037774755885854,0.0005586375128784401726,avg_citations_Q10,"(1.24, 1.34)"
